-0.010195044;0.005780483;1.002229296;-0.017610026;0.01750554;0.008802037;0.023277391;-0.000575079;-0.04717846;1;0;0;0;0
0.007901921;0.012689816;1.021080019;-0.016869614;0.01858954;0.008930931;0.023327976;-0.000360586;-0.046875078;1;0;0;0;0.0039
-0.010186733;0.004669992;1.029481587;-0.016147906;0.019840262;0.009279548;0.023451725;-0.001039573;-0.047160629;1;1.22E-06;2.43E-06;6.09E-07;0.0078
0.006277725;0.003285263;1.018747593;-0.015667811;0.021099415;0.009644358;0.02326948;-0.000640413;-0.047291102;1;3.65E-06;7.30E-06;1.83E-06;0.0117
-0.005705925;0.000943051;1.008947811;-0.014854775;0.022576269;0.009972091;0.023194408;-0.000730308;-0.046677375;1;7.30E-06;1.46E-05;3.65E-06;0.0156
-0.007644404;0.002051463;1.012936554;-0.014338856;0.023672801;0.010416122;0.023253813;-0.000751531;-0.046894048;1;1.22E-05;2.43E-05;6.09E-06;0.0195
-0.007656579;0.009906817;1.009838277;-0.013695606;0.024974529;0.010697268;0.023279363;-0.000738828;-0.047332284;0.999999999;1.83E-05;3.65E-05;9.13E-06;0.0234
-0.001623755;0.009677712;1.016670957;-0.013187317;0.026298642;0.011083507;0.023177634;-0.00073965;-0.047218354;0.999999998;2.56E-05;5.11E-05;1.28E-05;0.0273
-0.011480155;0.00088469;1.020384566;-0.012384649;0.027579037;0.01134349;0.023580151;-0.000768093;-0.046859117;0.999999997;3.41E-05;6.82E-05;1.70E-05;0.0312
0.008550305;0.006623186;1.022080013;-0.011825656;0.02876862;0.011535075;0.023526064;-0.000700276;-0.046961658;0.999999995;4.38E-05;8.76E-05;2.19E-05;0.0351
-0.021791553;-0.01103508;1.037777134;-0.011126951;0.030051659;0.011847859;0.023248483;-0.000664625;-0.04690912;0.999999992;5.48E-05;0.000109559;2.74E-05;0.039
-0.00297446;0.016306684;0.988690877;-0.010373732;0.031363891;0.012130946;0.023089378;-0.000625092;-0.047020774;0.999999988;6.70E-05;0.000133905;3.35E-05;0.0429
-0.003692511;-0.012316712;0.99306932;-0.009983323;0.032529456;0.012616083;0.0235455;-0.000875291;-0.046827106;0.999999983;8.03E-05;0.000160687;4.02E-05;0.0468
-0.000116118;0.008517805;1.00295417;-0.009165587;0.033785847;0.012909747;0.023068803;-0.000474384;-0.046815233;0.999999976;9.50E-05;0.000189902;4.75E-05;0.0507
0.006663642;-0.004679675;1.021930912;-0.00846955;0.035359198;0.013034332;0.023571659;-0.000196011;-0.046840506;0.999999968;0.000110776;0.000221553;5.54E-05;0.0546
0.00802738;0.001204933;1.011159066;-0.007953312;0.036288287;0.013439145;0.023300515;-0.00069638;-0.047341206;0.999999957;0.000127819;0.000255638;6.39E-05;0.0585
-0.012024235;-0.020309824;1.013129368;-0.007332321;0.037588962;0.013729591;0.023270008;-0.000581636;-0.047015933;0.999999944;0.000146079;0.000292157;7.30E-05;0.0624
-0.00823406;0.003892332;1.023317955;-0.006657359;0.038861236;0.014085576;0.023548814;-0.00058079;-0.046941175;0.999999928;0.000165556;0.000331112;8.28E-05;0.0663
-0.016832372;0.001103348;1.000085729;-0.006149174;0.040258198;0.014434132;0.023473975;-0.000811919;-0.047036823;0.999999909;0.00018625;0.000372501;9.31E-05;0.0702
-0.023572459;-0.004419312;1.028406906;-0.00548062;0.041375014;0.014558322;0.023544359;-0.000672453;-0.046984067;0.999999886;0.000208162;0.000416324;0.000104081;0.0741
-0.000520592;0.002043899;1.010998169;-0.004735987;0.042563668;0.015066521;0.023268063;-0.000423751;-0.04708786;0.99999986;0.000231291;0.000462583;0.000115646;0.078
-0.02007273;0.023971388;0.998163569;-0.004147237;0.043896915;0.015402364;0.023109137;-0.000923285;-0.047000915;0.999999828;0.000255638;0.000511275;0.000127819;0.0819
-4.82E-05;-0.010821132;0.992738387;-0.003406024;0.045146288;0.015751304;0.023428978;-0.000438486;-0.047223081;0.999999792;0.000281201;0.000562403;0.000140601;0.0858
-0.010150559;-0.003618795;1.007076428;-0.003105364;0.046492556;0.015931721;0.023209479;-0.000573588;-0.047108274;0.999999751;0.000307983;0.000615965;0.000153991;0.0897
0.013920894;-0.005165681;1.008783216;-0.002336528;0.047751792;0.016370778;0.023214353;-0.000947316;-0.047178842;0.999999704;0.000335981;0.000671962;0.00016799;0.0936
-0.005948268;0.032114213;1.010094229;-0.001593064;0.049009491;0.016682029;0.023575165;-0.000685989;-0.04699749;0.99999965;0.000365197;0.000730393;0.000182598;0.0975
